age,income_k,loan_amount_k,dti,fico,revolving_util,num_derog,months_employed,num_inq_6mo,home_owner,loan_purpose,credit_score,default
38,90.4,19.6,1.0,679,24.1,1,104,0,0,medical,751,1
23,139.6,56.7,1.0,678,28.0,1,36,0,1,other,733,0
33,115.4,31.5,1.0,606,32.2,0,99,1,0,home_improvement,737,0
62,85.0,18.4,1.0,731,30.7,0,45,0,0,other,775,0
61,84.3,10.5,1.0,538,31.7,1,4,3,0,medical,694,1
49,95.5,6.8,1.0,658,27.9,0,45,1,1,home_improvement,754,0
61,49.6,13.7,1.0,716,52.1,0,138,2,1,home_improvement,745,0
54,34.0,7.1,1.0,734,13.9,0,10,1,1,other,764,0
36,44.8,22.9,1.0,742,38.9,0,248,0,0,debt_consolidation,772,0
33,74.9,28.3,1.0,693,70.3,1,31,0,0,other,730,0
50,49.9,43.0,1.0,644,53.1,0,86,0,1,home_improvement,728,0
56,46.3,44.4,1.2,539,29.6,1,2,1,0,other,685,1
18,42.6,39.2,1.1,588,9.1,0,14,0,0,debt_consolidation,728,0
42,39.3,28.6,1.0,677,65.1,0,22,0,1,debt_consolidation,735,0
30,35.2,20.1,1.0,540,47.0,0,109,2,1,debt_consolidation,698,0
20,37.1,34.1,1.1,615,21.7,0,60,1,1,home_improvement,722,1
34,28.1,6.2,1.0,574,50.6,0,4,0,1,debt_consolidation,722,0
42,48.4,14.3,1.0,668,54.8,0,71,0,0,other,750,0
45,130.6,92.5,1.0,644,64.8,3,173,3,1,home_improvement,647,0
44,52.2,5.7,1.0,685,36.7,0,17,0,1,other,757,0
49,132.5,34.1,1.0,754,19.0,0,63,2,1,debt_consolidation,767,0
37,60.4,10.8,1.0,564,24.2,1,11,0,0,auto,720,0
28,42.4,11.6,1.0,731,35.9,0,85,1,1,debt_consolidation,759,0
66,57.2,41.6,1.0,655,44.8,1,23,0,0,home_improvement,720,0
68,134.2,25.0,1.0,612,50.2,0,1,2,0,auto,731,0
27,118.1,42.4,1.0,633,39.5,0,138,1,1,debt_consolidation,735,0
30,41.4,25.9,1.0,722,6.3,0,2,0,0,home_improvement,765,0
26,69.3,24.9,1.0,777,66.7,0,70,0,0,auto,768,0
43,115.6,17.2,1.0,688,24.3,0,69,0,1,debt_consolidation,768,0
41,72.7,43.5,1.0,730,15.3,0,17,1,1,medical,749,1
32,42.1,39.1,1.1,759,5.9,2,185,0,1,auto,739,0
43,28.2,46.0,2.0,705,36.4,1,157,2,0,debt_consolidation,718,0
45,35.0,32.6,1.1,684,30.1,2,72,0,1,debt_consolidation,714,0
47,21.8,12.5,1.0,589,42.4,0,2,1,1,debt_consolidation,716,1
41,23.3,17.3,1.0,803,12.4,0,69,0,1,debt_consolidation,784,0
36,50.9,19.6,1.0,635,27.0,0,76,1,1,medical,735,0
42,42.5,9.5,1.0,589,44.5,0,16,1,0,debt_consolidation,726,0
18,121.8,28.4,1.0,638,34.0,1,55,1,1,debt_consolidation,724,0
38,60.8,20.8,1.0,676,54.3,0,118,2,1,debt_consolidation,733,0
20,124.7,55.4,1.0,714,24.9,0,18,1,1,auto,746,1
44,74.1,3.6,1.0,564,15.5,0,16,2,0,auto,729,0
47,92.2,19.6,1.0,503,20.2,0,10,0,1,auto,718,1
41,125.1,59.0,1.0,731,48.8,0,291,0,0,debt_consolidation,763,0
38,58.4,21.3,1.0,673,34.9,2,189,2,1,home_improvement,708,0
65,37.6,47.6,1.5,584,67.9,2,51,1,1,auto,665,0
59,41.2,55.1,1.6,771,15.4,1,8,1,0,debt_consolidation,741,0
56,61.5,22.2,1.0,715,49.0,0,28,0,0,debt_consolidation,760,0
43,275.0,9.4,1.0,758,21.7,1,91,0,1,debt_consolidation,802,0
53,58.3,61.9,1.3,528,70.7,1,29,1,1,auto,663,1
40,32.3,8.8,1.0,699,54.3,0,7,0,1,auto,750,0
52,71.1,49.2,1.0,684,31.9,1,56,0,1,debt_consolidation,728,0
20,88.7,14.8,1.0,607,27.5,2,18,0,0,home_improvement,715,0
49,45.4,11.1,1.0,718,14.4,1,61,1,1,debt_consolidation,747,0
22,77.8,38.3,1.0,604,29.3,0,114,0,0,other,735,1
42,26.9,8.6,1.0,741,53.5,1,54,1,1,other,738,1
45,52.1,17.5,1.0,833,33.7,0,2,3,0,auto,768,0
59,124.2,24.6,1.0,760,35.6,0,30,1,1,auto,772,0
40,45.9,12.0,1.0,716,19.5,0,3,1,0,debt_consolidation,762,0
34,29.5,28.8,1.2,579,50.7,1,51,0,1,debt_consolidation,699,1
49,22.3,30.2,1.6,712,26.0,1,3,0,1,home_improvement,735,0
51,24.6,44.0,2.1,612,24.9,2,25,2,1,auto,679,1
46,105.6,22.3,1.0,674,33.1,1,12,2,1,home_improvement,726,1
38,48.0,23.5,1.0,612,52.7,1,7,0,0,debt_consolidation,714,0
49,202.8,26.6,1.0,678,22.6,0,9,0,1,debt_consolidation,775,0
29,103.3,20.6,1.0,678,37.3,1,200,0,0,debt_consolidation,749,0
42,150.5,23.6,1.0,691,26.3,0,95,1,1,medical,765,0
34,15.0,11.4,1.0,689,37.5,0,0,2,0,debt_consolidation,737,0
52,80.0,22.0,1.0,673,35.8,2,90,2,1,other,708,0
32,106.5,16.6,1.0,773,38.5,0,20,1,1,debt_consolidation,775,0
58,60.8,7.4,1.0,667,14.9,0,62,3,1,debt_consolidation,739,0
61,56.3,40.5,1.0,615,26.1,0,58,1,1,debt_consolidation,722,0
42,32.0,4.5,1.0,742,17.2,0,17,1,0,auto,770,0
26,27.1,33.2,1.5,619,15.6,1,11,0,0,auto,717,0
47,66.5,17.4,1.0,570,21.3,2,7,0,1,debt_consolidation,700,0
37,58.0,35.7,1.0,827,38.1,0,51,1,1,home_improvement,771,0
43,53.3,10.2,1.0,648,33.3,1,34,1,0,auto,728,0
48,60.6,17.8,1.0,728,17.1,0,40,1,1,debt_consolidation,763,0
48,50.4,5.0,1.0,703,29.9,0,6,0,1,auto,763,0
46,45.9,13.0,1.0,540,34.6,2,27,1,1,home_improvement,679,1
21,20.5,6.5,1.0,702,49.0,0,14,0,0,medical,756,0
42,122.0,11.3,1.0,740,44.8,1,8,0,0,debt_consolidation,765,0
32,128.8,44.0,1.0,785,11.8,0,37,2,0,debt_consolidation,772,0
46,62.5,7.2,1.0,773,36.0,1,66,0,0,medical,768,0
18,148.5,47.1,1.0,680,29.2,0,0,2,1,home_improvement,736,0
30,58.6,92.2,1.9,703,31.2,0,11,0,0,debt_consolidation,725,0
34,49.3,11.1,1.0,804,28.2,0,26,1,0,auto,782,0
21,46.7,21.6,1.0,727,26.8,0,5,2,1,debt_consolidation,746,0
44,49.2,34.1,1.0,698,21.4,0,70,1,1,auto,745,0
49,70.7,13.4,1.0,689,33.6,2,57,0,1,debt_consolidation,727,0
50,88.5,32.5,1.0,695,19.2,0,1,1,0,debt_consolidation,753,0
39,63.7,18.8,1.0,615,34.8,0,7,3,1,auto,714,0
34,49.0,11.3,1.0,829,65.1,0,29,2,1,auto,764,0
55,62.8,44.4,1.0,801,48.0,0,66,1,0,debt_consolidation,764,0
33,45.7,51.1,1.3,787,43.9,0,16,1,0,medical,754,0
62,24.2,16.4,1.0,725,17.7,0,1,1,1,debt_consolidation,756,0
51,43.1,41.4,1.2,838,26.9,2,83,0,0,home_improvement,755,0
37,68.3,10.1,1.0,822,18.3,1,38,1,1,debt_consolidation,772,0
59,58.2,26.6,1.0,708,23.2,0,33,0,1,debt_consolidation,759,0
56,104.4,100.0,1.1,644,27.2,0,89,1,0,other,714,0
18,43.4,28.5,1.0,736,46.9,0,9,0,1,auto,752,1
43,97.6,80.0,1.0,665,17.7,0,61,2,1,medical,717,0
38,57.2,34.2,1.0,769,58.4,0,7,2,1,other,741,0
39,62.2,87.1,1.7,760,36.4,1,98,2,1,other,711,0
63,113.5,21.4,1.0,682,12.7,0,88,1,1,debt_consolidation,761,0
57,32.1,15.8,1.0,640,4.8,1,1,1,0,debt_consolidation,729,0
69,35.5,100.0,3.4,634,20.9,1,32,1,1,debt_consolidation,686,1
54,110.0,44.5,1.0,615,11.0,0,46,1,1,medical,733,0
42,98.1,25.7,1.0,850,55.8,0,0,0,0,medical,791,0
33,81.8,13.9,1.0,753,32.2,1,83,0,1,debt_consolidation,761,0
49,39.0,14.7,1.0,595,11.0,1,6,3,1,debt_consolidation,699,0
50,15.0,54.5,4.4,591,30.8,1,56,1,0,medical,695,0
40,32.1,100.0,3.7,710,9.1,0,21,0,1,debt_consolidation,727,0
37,23.3,20.4,1.0,489,47.0,0,3,2,1,debt_consolidation,680,1
52,77.3,11.8,1.0,643,40.0,0,19,2,0,other,737,1
44,36.1,8.7,1.0,607,24.7,0,14,2,1,auto,722,0
66,19.2,14.8,1.0,749,25.1,0,130,1,1,other,763,0
36,82.2,8.3,1.0,706,22.0,0,11,1,0,home_improvement,765,0
50,36.6,48.9,1.6,554,24.3,0,6,1,1,home_improvement,700,1
47,64.5,28.6,1.0,678,9.4,0,2,1,0,debt_consolidation,751,0
71,69.1,16.1,1.0,679,26.2,2,9,0,0,debt_consolidation,729,0
40,83.8,29.0,1.0,616,8.6,0,16,1,0,medical,738,0
36,131.8,7.2,1.0,753,27.3,0,34,1,1,debt_consolidation,783,0
46,39.3,26.4,1.0,802,31.1,0,22,4,1,debt_consolidation,746,0
40,25.1,16.6,1.0,792,41.9,0,55,2,1,debt_consolidation,758,0
59,60.3,12.1,1.0,820,35.1,1,10,3,1,auto,751,0
54,32.3,42.0,1.6,667,33.7,0,53,1,1,auto,729,0
48,34.0,49.1,1.7,712,6.0,0,6,0,0,debt_consolidation,753,1
42,37.1,18.5,1.0,598,23.6,0,127,1,1,auto,729,0
18,113.6,36.5,1.0,688,38.7,0,7,1,1,auto,743,0
28,86.9,57.6,1.0,636,39.4,0,15,2,0,medical,714,1
36,37.3,12.5,1.0,825,31.5,0,51,1,0,home_improvement,784,0
30,108.4,28.0,1.0,718,75.3,0,0,0,0,home_improvement,756,0
51,133.4,27.1,1.0,666,43.7,2,23,1,0,medical,719,0
63,82.4,24.5,1.0,687,52.9,0,10,1,0,home_improvement,747,0
35,60.9,22.8,1.0,799,30.7,1,102,3,1,debt_consolidation,744,0
29,78.4,34.4,1.0,640,33.9,1,199,0,0,debt_consolidation,732,0
44,49.3,52.9,1.3,741,23.2,0,54,0,1,auto,754,0
63,38.5,14.7,1.0,663,60.6,0,21,3,0,debt_consolidation,721,0
40,52.3,100.0,2.3,772,15.7,0,18,2,1,home_improvement,727,0
32,45.6,13.4,1.0,580,23.5,0,13,0,1,debt_consolidation,730,0
47,51.5,22.9,1.0,601,42.7,2,88,1,1,debt_consolidation,692,0
26,81.1,39.3,1.0,796,35.7,0,5,1,0,other,768,0
29,87.1,17.2,1.0,679,18.6,0,15,1,1,medical,752,0
45,37.7,48.0,1.5,577,63.4,0,2,0,0,auto,705,0
28,114.4,16.4,1.0,707,9.9,1,34,1,0,home_improvement,756,0
41,30.5,55.3,2.2,684,44.0,0,5,2,0,auto,718,0
39,44.7,27.2,1.0,690,13.8,0,4,2,0,debt_consolidation,742,0
28,60.2,49.1,1.0,649,53.6,0,52,2,1,home_improvement,708,0
49,43.0,37.4,1.0,714,17.9,1,92,2,1,medical,726,0
67,99.3,8.9,1.0,678,13.9,0,3,0,1,debt_consolidation,769,0
49,19.1,35.7,2.2,825,38.5,1,4,1,1,debt_consolidation,750,1
33,188.9,36.3,1.0,688,20.6,0,41,2,1,debt_consolidation,756,0
37,31.3,33.8,1.3,753,26.8,0,23,2,0,medical,749,0
49,79.5,16.0,1.0,557,41.2,0,120,0,0,other,732,0
38,108.0,48.6,1.0,649,56.2,1,15,0,1,home_improvement,715,1
36,25.8,18.4,1.0,542,50.8,1,32,1,0,medical,690,0
33,58.2,75.3,1.6,768,17.2,0,51,0,1,medical,751,0
43,84.3,79.0,1.1,791,35.1,2,40,1,0,auto,718,0
44,26.7,28.9,1.3,689,47.8,1,26,1,0,home_improvement,721,1
39,33.6,14.5,1.0,744,73.5,0,46,0,0,debt_consolidation,758,0
49,65.2,49.2,1.0,634,62.7,0,36,2,1,home_improvement,704,0
52,28.8,8.1,1.0,586,38.4,0,5,0,0,other,732,0
59,53.9,13.5,1.0,767,10.2,0,6,0,0,debt_consolidation,785,0
46,41.0,21.9,1.0,678,37.4,0,138,0,0,debt_consolidation,753,0
47,57.5,36.2,1.0,659,17.9,0,64,3,1,home_improvement,722,0
48,32.0,7.7,1.0,587,12.0,0,3,2,0,auto,724,0
38,16.9,9.2,1.0,677,24.4,1,23,1,1,debt_consolidation,729,0
52,33.8,3.0,1.0,638,11.7,0,0,1,1,debt_consolidation,744,0
20,58.1,17.4,1.0,619,27.7,0,29,1,0,home_improvement,736,0
49,55.0,47.2,1.0,613,44.1,0,1,0,0,debt_consolidation,722,0
36,60.9,11.9,1.0,609,49.7,0,3,2,1,home_improvement,718,0
45,30.2,9.2,1.0,736,26.6,0,6,0,1,debt_consolidation,767,0
58,17.3,35.0,2.4,784,17.8,0,6,1,1,debt_consolidation,763,0
56,57.2,10.2,1.0,845,33.8,2,84,2,1,debt_consolidation,751,0
65,50.3,55.8,1.3,730,54.7,0,23,1,1,debt_consolidation,731,0
18,58.9,55.0,1.1,717,39.5,0,22,1,0,medical,737,1
53,26.2,100.0,4.6,758,43.2,0,55,1,0,other,728,0
40,54.2,14.8,1.0,697,14.0,0,7,0,1,debt_consolidation,761,0
57,32.4,17.6,1.0,735,32.4,0,45,3,1,debt_consolidation,742,0
34,167.1,6.1,1.0,624,2.9,0,8,0,0,home_improvement,774,0
48,22.5,25.6,1.4,756,59.5,0,147,0,1,debt_consolidation,759,0
34,94.3,36.5,1.0,719,60.1,0,91,3,1,home_improvement,731,0
37,28.6,23.6,1.0,562,36.0,1,146,0,0,medical,708,0
25,51.9,15.7,1.0,690,11.8,1,12,2,1,debt_consolidation,730,0
43,54.8,6.9,1.0,690,47.4,0,25,1,0,auto,752,0
35,79.9,34.5,1.0,645,11.9,0,8,1,0,auto,742,0
36,88.1,5.9,1.0,645,46.3,0,3,2,0,other,738,0
63,60.1,20.4,1.0,718,46.4,1,22,2,0,debt_consolidation,731,0
32,31.8,17.7,1.0,685,42.1,0,29,0,0,debt_consolidation,750,0
56,57.0,21.8,1.0,681,14.9,1,37,1,1,medical,734,1
39,52.1,52.6,1.2,563,24.9,0,94,1,0,debt_consolidation,707,0
39,38.5,5.5,1.0,825,43.4,1,12,0,1,other,769,0
44,51.0,22.1,1.0,575,36.7,0,56,3,1,debt_consolidation,702,1
37,113.4,46.9,1.0,754,27.2,0,87,0,1,home_improvement,770,0
74,57.2,44.2,1.0,608,16.2,1,319,2,1,home_improvement,709,0
31,35.6,14.6,1.0,753,13.0,1,80,2,1,other,745,0
38,110.8,21.2,1.0,636,14.2,0,45,1,1,home_improvement,747,0
43,155.7,41.5,1.0,650,18.1,1,50,1,0,debt_consolidation,737,0
55,130.5,61.5,1.0,645,28.8,0,22,1,0,debt_consolidation,733,0
50,55.5,44.8,1.0,683,52.7,1,20,0,0,debt_consolidation,722,1
49,53.8,15.6,1.0,745,70.0,1,5,2,1,auto,727,1
38,69.1,16.2,1.0,559,36.2,0,67,0,1,auto,726,0
44,49.3,38.3,1.0,654,71.7,1,35,1,1,auto,702,0
57,19.2,41.3,2.6,639,12.6,1,6,0,1,debt_consolidation,719,0
59,103.4,17.1,1.0,619,2.9,1,13,1,1,auto,732,0
31,29.3,100.0,4.1,705,62.4,0,4,1,1,other,704,0
18,28.9,25.1,1.0,650,36.7,1,44,1,1,other,713,0
55,45.2,28.8,1.0,774,7.6,1,7,2,1,medical,745,0
45,107.0,40.0,1.0,599,45.0,0,52,0,1,debt_consolidation,728,0
47,49.5,47.4,1.1,677,31.5,0,119,0,0,auto,744,0
30,100.4,8.8,1.0,804,48.1,1,13,3,1,other,752,0
47,76.6,17.1,1.0,725,13.0,0,20,1,1,auto,765,0
48,91.7,7.8,1.0,687,13.1,1,111,0,1,other,759,0
60,34.2,83.5,2.9,642,56.8,2,13,0,1,auto,673,0
71,24.2,13.9,1.0,677,20.2,1,5,3,0,debt_consolidation,718,0
46,30.7,22.8,1.0,687,19.7,1,55,0,0,auto,740,0
45,157.7,22.2,1.0,747,45.8,0,73,1,1,medical,774,0
43,28.2,26.2,1.1,730,41.4,1,0,1,0,other,733,0
45,132.9,19.2,1.0,821,55.0,1,12,0,1,debt_consolidation,776,0
18,52.4,10.6,1.0,667,40.3,0,28,0,1,debt_consolidation,750,0
37,29.0,15.6,1.0,699,23.7,1,61,1,0,debt_consolidation,736,0
37,37.4,48.0,1.5,674,7.7,0,11,1,1,auto,733,0
63,99.1,61.7,1.0,555,40.2,0,19,0,1,home_improvement,705,0
53,45.9,6.5,1.0,619,32.3,0,106,0,1,debt_consolidation,745,0
34,37.9,20.6,1.0,665,39.5,0,11,2,1,auto,725,0
36,98.6,7.0,1.0,626,16.8,0,92,0,1,home_improvement,759,0
34,41.5,25.3,1.0,687,40.2,0,10,0,1,debt_consolidation,745,0
27,41.7,30.2,1.0,530,59.1,0,27,1,1,home_improvement,692,0
49,100.3,46.9,1.0,636,23.8,1,34,0,1,debt_consolidation,723,0
53,86.4,30.7,1.0,588,41.5,0,16,0,0,debt_consolidation,729,0
38,61.5,31.1,1.0,585,38.6,0,14,0,1,auto,721,1
18,40.9,31.9,1.0,700,43.6,1,19,0,1,debt_consolidation,728,0
42,41.2,22.3,1.0,669,43.3,0,46,2,0,debt_consolidation,732,0
52,221.2,16.3,1.0,668,30.9,0,10,1,1,debt_consolidation,772,0
39,27.9,18.7,1.0,731,33.7,0,22,0,1,other,757,0
27,17.9,23.5,1.6,648,26.4,0,123,3,0,debt_consolidation,723,0
39,56.4,13.1,1.0,747,47.6,0,21,0,0,home_improvement,770,0
69,41.9,57.0,1.6,724,27.8,1,21,0,0,home_improvement,734,0
46,94.2,34.7,1.0,700,41.4,0,88,1,0,debt_consolidation,752,0
50,41.3,35.5,1.0,720,27.0,2,31,1,0,auto,719,0
33,76.7,34.0,1.0,697,15.6,0,21,0,1,debt_consolidation,756,0
44,52.2,60.0,1.4,666,17.7,0,25,0,0,debt_consolidation,736,0
30,41.3,7.3,1.0,709,65.4,1,182,1,1,debt_consolidation,734,0
48,64.5,21.2,1.0,711,57.5,0,82,0,1,auto,754,0
21,36.7,47.4,1.6,705,31.0,0,252,2,1,debt_consolidation,735,0
23,171.1,32.8,1.0,749,38.0,1,3,1,1,home_improvement,755,0
65,97.0,22.8,1.0,660,9.7,0,12,2,1,home_improvement,743,0
37,65.8,38.0,1.0,733,56.0,2,22,0,0,debt_consolidation,722,0
53,83.7,29.5,1.0,761,49.6,0,5,0,0,auto,769,0
35,42.4,30.4,1.0,694,22.0,1,26,1,1,auto,727,0
53,60.9,11.0,1.0,661,11.4,1,77,2,1,auto,728,0
29,71.4,19.7,1.0,648,40.5,0,39,1,1,debt_consolidation,738,0
28,105.1,21.1,1.0,724,23.5,0,30,1,1,other,764,0
56,74.6,12.5,1.0,725,36.0,0,13,0,0,debt_consolidation,771,0
49,75.3,37.1,1.0,762,9.7,0,3,1,0,debt_consolidation,768,0
18,151.5,80.5,1.0,667,32.7,0,32,0,0,other,738,0
31,69.4,15.7,1.0,738,34.8,1,2,2,1,home_improvement,738,0
43,31.8,12.5,1.0,670,18.2,1,9,0,1,debt_consolidation,737,0
62,66.5,15.7,1.0,508,27.2,0,142,1,1,auto,712,1
44,59.8,33.4,1.0,775,24.5,0,13,2,1,other,753,0
43,95.0,12.7,1.0,625,13.6,1,17,3,0,auto,720,0
26,19.7,37.6,2.3,614,52.5,0,9,1,0,home_improvement,713,1
58,122.4,50.8,1.0,490,26.3,1,54,0,0,other,696,0
53,28.1,63.7,2.7,659,8.4,0,2,0,0,debt_consolidation,734,0
19,117.7,8.3,1.0,680,39.9,0,90,0,1,auto,767,1
46,81.3,47.4,1.0,640,37.2,0,66,1,0,debt_consolidation,729,0
18,34.5,15.3,1.0,756,41.3,0,32,2,1,auto,749,0
41,40.4,10.4,1.0,778,64.5,1,37,1,0,debt_consolidation,748,0
31,44.0,37.8,1.0,610,46.4,0,67,2,1,auto,707,1
45,61.3,27.2,1.0,638,46.7,1,53,0,0,debt_consolidation,725,0
23,30.2,100.0,4.0,739,56.1,1,4,0,0,medical,710,0
47,44.0,10.4,1.0,612,59.4,1,19,0,0,debt_consolidation,719,0
26,87.0,53.0,1.0,673,45.4,0,0,2,0,auto,722,0
37,57.6,35.5,1.0,594,63.1,0,56,0,1,home_improvement,716,0
31,51.4,29.0,1.0,682,41.6,1,13,0,1,auto,727,1
29,84.7,23.7,1.0,637,19.0,0,12,1,1,auto,740,0
55,31.8,13.8,1.0,768,26.4,0,32,1,1,medical,767,0
42,29.4,85.9,3.5,739,24.4,0,4,2,0,home_improvement,723,0
57,46.8,39.1,1.0,754,10.1,0,16,1,0,debt_consolidation,762,0
40,63.6,48.1,1.0,790,46.0,0,115,0,1,debt_consolidation,763,0
46,36.8,14.8,1.0,701,24.5,0,27,1,1,debt_consolidation,751,0
58,55.7,29.9,1.0,599,23.8,0,58,0,0,debt_consolidation,734,0
39,65.2,65.6,1.2,727,24.1,2,51,0,1,debt_consolidation,714,0
36,74.4,25.8,1.0,577,14.1,0,3,1,1,debt_consolidation,723,0
30,84.2,38.6,1.0,629,28.4,2,1,1,0,auto,701,0
35,43.9,14.8,1.0,790,20.9,1,40,3,0,home_improvement,749,0
52,119.3,21.7,1.0,555,23.1,0,15,1,0,debt_consolidation,731,1
46,65.2,14.3,1.0,719,24.3,1,29,0,0,home_improvement,757,0
40,46.9,15.9,1.0,622,57.1,0,59,2,1,auto,717,0
45,109.5,35.6,1.0,730,37.4,0,94,1,0,auto,763,0
51,44.2,8.9,1.0,694,11.8,0,31,0,0,auto,769,0
51,29.0,11.6,1.0,837,35.1,0,7,0,0,debt_consolidation,789,0
30,67.2,42.1,1.0,736,41.3,0,66,1,1,debt_consolidation,746,0
30,22.0,10.8,1.0,755,50.0,2,53,2,0,home_improvement,723,0
62,39.3,5.5,1.0,850,17.0,0,54,1,0,medical,799,0
41,57.1,20.6,1.0,658,2.6,0,12,1,1,debt_consolidation,746,0
50,72.1,17.9,1.0,797,35.5,0,74,0,1,other,784,0
35,86.8,27.6,1.0,722,44.6,1,9,0,1,home_improvement,743,0
26,68.8,29.6,1.0,602,38.0,0,41,4,1,medical,698,0
32,66.7,34.1,1.0,656,36.5,0,116,3,1,other,720,0
54,37.2,20.2,1.0,749,25.6,0,34,1,1,auto,759,0
36,69.7,70.6,1.2,703,31.0,1,28,1,0,debt_consolidation,716,1
54,43.7,14.0,1.0,629,49.7,0,102,2,1,other,723,0
47,46.9,10.1,1.0,704,13.6,0,9,1,1,other,759,0
26,40.3,37.1,1.1,673,64.3,0,68,0,0,debt_consolidation,733,0
31,121.8,37.2,1.0,702,18.7,0,19,0,0,debt_consolidation,765,0
44,115.7,33.5,1.0,653,28.9,0,22,1,1,debt_consolidation,742,0
60,16.7,47.1,3.4,764,50.7,1,70,0,1,auto,736,0
50,44.2,19.4,1.0,548,13.0,0,40,1,1,auto,717,0
18,30.1,36.6,1.5,653,23.0,0,140,2,1,home_improvement,724,0
48,51.9,58.8,1.4,690,15.5,3,161,3,1,medical,677,0
38,112.2,100.0,1.1,832,14.3,1,1,1,1,debt_consolidation,740,0
44,56.2,41.3,1.0,731,28.8,2,12,1,1,other,716,0
52,96.3,18.1,1.0,627,42.4,0,60,1,0,debt_consolidation,742,0
29,34.6,27.0,1.0,696,62.7,1,5,3,0,home_improvement,704,0
54,134.2,54.3,1.0,711,48.5,0,65,1,0,other,749,0
39,173.8,22.8,1.0,647,58.1,0,4,0,0,debt_consolidation,759,0
29,58.4,17.6,1.0,638,13.7,0,23,1,1,other,739,0
48,15.0,19.4,1.6,780,31.5,0,50,1,1,home_improvement,762,0
30,23.6,100.0,5.1,718,48.5,1,138,2,0,debt_consolidation,697,0
30,28.0,100.0,4.3,740,27.4,1,32,0,0,debt_consolidation,719,1
32,90.1,30.5,1.0,697,4.1,0,18,5,0,other,732,1
48,51.0,11.7,1.0,749,10.3,0,1,1,0,auto,772,0
54,29.8,59.7,2.4,788,38.6,0,2,2,1,auto,738,0
35,78.5,28.5,1.0,613,63.9,0,13,0,0,debt_consolidation,729,0
65,41.5,17.7,1.0,804,53.3,0,60,0,0,home_improvement,779,0
40,22.0,17.5,1.0,731,53.2,0,39,1,1,home_improvement,746,0
48,17.5,12.0,1.0,777,25.0,0,30,1,0,other,769,0
45,84.3,67.7,1.0,795,57.4,0,24,1,0,other,749,0
41,82.9,30.2,1.0,682,4.1,1,29,1,1,debt_consolidation,735,0
27,31.7,38.4,1.5,785,44.4,0,4,0,1,other,760,0
43,28.8,8.6,1.0,576,51.7,0,17,2,1,auto,707,1
34,43.2,27.6,1.0,584,36.7,0,8,0,1,home_improvement,720,1
32,184.8,20.5,1.0,789,40.5,3,92,0,1,debt_consolidation,752,0
28,66.1,62.0,1.1,657,14.1,1,28,0,1,debt_consolidation,714,0
44,40.4,8.1,1.0,709,20.4,0,76,0,1,debt_consolidation,766,0
36,38.0,50.4,1.6,749,23.7,0,123,2,1,other,743,1
42,76.1,72.7,1.1,527,20.6,1,131,1,0,medical,680,0
34,95.0,30.0,1.0,673,48.2,1,78,1,1,debt_consolidation,726,0
25,28.5,64.5,2.7,690,32.4,0,26,1,1,debt_consolidation,723,0
28,41.6,8.7,1.0,734,41.2,0,151,0,0,medical,772,0
56,55.5,15.2,1.0,737,11.2,1,57,0,0,debt_consolidation,761,0
48,53.1,38.2,1.0,666,11.9,0,24,2,1,home_improvement,728,1
45,58.2,22.1,1.0,760,27.7,0,38,0,1,auto,772,0
48,49.0,12.1,1.0,691,24.7,1,47,0,1,home_improvement,744,0
27,145.8,22.2,1.0,716,15.1,2,4,1,1,auto,738,0
51,40.8,22.4,1.0,622,29.0,0,17,0,1,auto,735,0
22,95.9,18.7,1.0,698,20.9,1,48,0,0,auto,754,0
34,42.2,27.5,1.0,561,32.3,0,1,0,0,debt_consolidation,720,1
33,168.8,29.1,1.0,607,49.9,2,48,1,1,debt_consolidation,704,0
34,44.8,21.8,1.0,720,17.2,0,9,2,1,debt_consolidation,748,0
19,51.1,7.5,1.0,728,8.8,1,75,2,0,other,747,0
53,101.7,32.4,1.0,823,38.8,0,128,2,1,home_improvement,775,0
20,34.8,43.6,1.5,612,91.1,1,218,1,0,debt_consolidation,692,1
51,90.9,21.7,1.0,689,23.6,0,11,0,0,debt_consolidation,765,1
45,50.3,65.3,1.6,695,29.7,1,106,0,1,medical,722,0
44,52.0,13.6,1.0,657,45.6,1,0,1,1,home_improvement,719,0
38,32.8,36.5,1.3,655,21.0,1,21,1,0,medical,718,0
34,71.9,42.3,1.0,718,41.9,0,26,2,1,debt_consolidation,734,0
31,39.1,13.7,1.0,699,47.6,2,90,0,1,home_improvement,721,0
57,58.5,100.0,2.1,646,45.7,0,37,1,0,debt_consolidation,701,0
35,49.3,20.9,1.0,655,24.2,0,102,0,1,debt_consolidation,748,0
31,62.0,61.6,1.2,637,71.8,0,24,0,1,home_improvement,711,0
51,49.5,24.0,1.0,727,24.0,1,61,1,1,debt_consolidation,741,0
65,103.4,12.8,1.0,721,35.8,0,20,2,0,home_improvement,761,0
26,28.0,9.6,1.0,744,11.5,1,11,2,1,debt_consolidation,740,0
39,54.4,16.3,1.0,655,50.4,2,68,0,0,home_improvement,716,0
39,101.6,10.5,1.0,565,41.4,0,117,1,1,debt_consolidation,730,0
28,82.5,5.8,1.0,695,27.5,0,50,1,0,auto,764,1
26,97.6,18.6,1.0,592,66.0,0,98,0,0,debt_consolidation,733,0
47,31.7,45.1,1.7,766,9.9,1,23,1,0,debt_consolidation,745,0
